label,1ch
2792,-9
2793,-8
2794,-5
2795,-3
2796,-3
2797,-3
2798,-4
2799,-3
2800,-2
2801,-5
2802,-5
2803,-6
2804,-8
2805,-9
2806,-12
2807,-12
2808,-12
2809,-13
2810,-11
2811,-11
2812,-10
2813,-11
2814,-9
2815,-6
2816,-8
2817,-7
2818,-7
2819,-8
2820,-8
2821,-8
2822,-11
2823,-12
2824,-14
2825,-14
2826,-12
2827,-13
2828,-12
2829,-10
2830,-8
2831,-7
2832,-8
2833,-7
2834,-8
2835,-8
2836,-8
2837,-8
2838,-7
2839,-7
2840,-7
2841,-7
2842,-8
2843,-8
2844,-9
2845,-10
2846,-8
2847,-10
2848,-9
2849,-11
2850,-11
2851,-11
2852,-13
2853,-16
2854,-19
2855,-20
2856,-20
2857,-18
2858,-13
2859,-12
2860,-8
2861,-3
2862,1
2863,3
2864,0
2865,-4
2866,-7
2867,-10
2868,-11
2869,-11
2870,-12
2871,-14
2872,-12
2873,-10
2874,-9
2875,-6
2876,-6
2877,-6
2878,-5
2879,-6
2880,-6
2881,-6
2882,-6
2883,-5
2884,-8
2885,-8
2886,-9
2887,-9
2888,-9
2889,-12
2890,-8
2891,-9
2892,-7
2893,-8
2894,-7
2895,-7
2896,-6
2897,-5
2898,-8
2899,-10
2900,-12
2901,-15
2902,-16
2903,-17
2904,-19
2905,-19
2906,-17
2907,-13
2908,-12
2909,-9
2910,-8
2911,-7
2912,-6
2913,-5
2914,0
2915,0
2916,-1
2917,-3
2918,-3
2919,-3
2920,-5
2921,-4
2922,-6
2923,-6
2924,-6
2925,-9
2926,-8
2927,-9
2928,-10
2929,-10
2930,-10
2931,-8
2932,-10
2933,-9
2934,-10
2935,-9
2936,-9
2937,-9
2938,-6
2939,-6
2940,-7
2941,-7
2942,-7
2943,-6
2944,-8
2945,-9
2946,-10
2947,-12
2948,-11
2949,-13
2950,-10
2951,-9
2952,-7
2953,-9
2954,-8
2955,-5
2956,-5
2957,-4
2958,-6
2959,-11
2960,-16
2961,-19
2962,-18
2963,-18
2964,-19
2965,-18
2966,-16
2967,-10
2968,-7
2969,-4
2970,-5
2971,-4
2972,0
2973,-2
2974,-1
2975,-1
2976,-2
2977,-2
2978,-1
2979,-1
2980,-3
2981,-3
2982,-4
2983,-6
2984,-6
2985,-8
2986,-8
2987,-8
2988,-8
2989,-8
2990,-9
2991,-8
2992,-9
2993,-7
2994,-8
2995,-7
2996,-9
2997,-9
2998,-6
2999,-6
3000,-6
3001,-5
3002,-7
3003,-7
3004,-8
3005,-7
3006,-9
3007,-10
3008,-9
3009,-11
3010,-10
3011,-11
3012,-11
3013,-10
3014,-8
3015,-7
3016,-6
3017,-5
3018,-4
3019,-3
3020,-3
3021,-5
3022,-5
3023,-6
3024,-8
3025,-9
3026,-10
3027,-9
3028,-10
3029,-9
3030,-9
3031,-10
3032,-8
3033,-9
3034,-7
3035,-7
3036,-5
3037,-5
3038,-5
3039,-5
3040,-6
3041,-8
3042,-8
3043,-9
3044,-9
3045,-11
3046,-11
3047,-11
3048,-10
3049,-8
3050,-9
3051,-8
3052,-10
3053,-8
3054,-8
3055,-7
3056,-5
3057,-5
3058,-2
3059,-3
3060,-4
3061,-4
3062,-6
3063,-7
3064,-10
3065,-12
3066,-12
3067,-13
3068,-12
3069,-11
3070,-9
3071,-9
3072,-7
3073,-6
3074,-4
3075,-3
3076,-5
3077,-7
3078,-8
3079,-9
3080,-8
3081,-6
3082,-4
3083,-5
3084,-4
3085,-2
3086,-4
3087,-5
3088,-7
3089,-6
3090,-6
3091,-7
3092,-9
3093,-9
3094,-10
3095,-10
3096,-8
3097,-7
3098,-6
3099,-8
3100,-8
3101,-5
3102,-6
3103,-4
3104,-7
3105,-5
3106,-5
3107,-1
3108,-3
3109,-5
3110,-5
3111,-6
3112,-6
3113,-6
3114,-4
3115,-6
3116,-6
3117,-7
3118,-6
3119,-5
3120,-8
3121,-6
3122,-6
3123,-6
3124,-6
3125,-9
3126,-9
3127,-11
3128,-11
3129,-10
3130,-11
3131,-12
3132,-9
3133,-8
3134,-7
3135,-5
3136,-4
3137,-1
3138,-4
3139,-10
3140,-13
3141,-14
3142,-11
3143,-11
3144,-10
3145,-8
3146,-3
3147,1
3148,1
3149,1
3150,-3
3151,-2
3152,-3
3153,-2
3154,-3
3155,-3
3156,-1
3157,-1
3158,0
3159,-1
3160,-2
3161,-1
3162,-2
3163,-3
3164,-6
3165,-8
3166,-8
3167,-9
3168,-9
3169,-9
3170,-8
3171,-10
3172,-11
3173,-11
3174,-11
3175,-9
3176,-8
3177,-11
3178,-9
3179,-6
3180,-3
3181,-3
3182,-6
3183,-6
3184,-7
3185,-4
3186,-4
3187,-5
3188,-8
3189,-8
3190,-6
3191,-5
3192,-5
3193,-5
3194,-6
3195,-4
3196,-7
3197,-6
3198,-6
3199,-8
3200,-8
3201,-7
3202,-6
3203,-5
3204,-7
3205,-5
3206,-6
3207,-5
3208,-3
3209,-5
3210,-4
3211,-5
3212,-5
3213,-5
3214,-3
3215,-4
3216,-5
3217,-6
3218,-10
3219,-12
3220,-11
3221,-11
3222,-10
3223,-8
3224,-8
3225,-4
3226,-1
3227,1
3228,-4
3229,-6
3230,-5
3231,-6
3232,-5
3233,-6
3234,-5
3235,-3
3236,-4
3237,-3
3238,-2
3239,-4
3240,-4
3241,-7
3242,-8
3243,-8
3244,-11
3245,-13
3246,-14
3247,-12
3248,-10
3249,-8
3250,-5
3251,-5
3252,-4
3253,-4
3254,-4
3255,-4
3256,-4
3257,-3
3258,0
3259,-3
3260,-3
3261,-4
3262,-5
3263,-6
3264,-9
3265,-11
3266,-13
3267,-17
3268,-18
3269,-18
3270,-15
3271,-13
3272,-11
3273,-7
3274,-4
3275,2
3276,5
3277,2
3278,1
3279,-1
3280,-9
3281,-10
3282,-11
3283,-12
3284,-10
3285,-11
3286,-10
3287,-7
3288,-6
3289,-4
3290,-8
3291,-7
3292,-7
3293,-6
3294,-4
3295,-3
3296,2
3297,2
3298,1
3299,1
3300,-1
3301,-2
3302,-2
3303,-5
3304,-8
3305,-12
3306,-17
3307,-17
3308,-16
3309,-14
3310,-12
3311,-10
3312,-6
3313,-3
3314,1
3315,1
3316,-4
3317,-5
3318,-6
3319,-6
3320,-4
3321,-6
3322,-6
3323,-4
3324,-5
3325,-4
3326,-5
3327,-6
3328,-5
3329,-6
3330,-4
3331,-4
3332,-4
3333,-4
3334,-4
3335,-4
3336,-5
3337,-5
3338,-2
3339,-3
3340,-3
3341,-4
3342,-7
3343,-7
3344,-10
3345,-11
3346,-10
3347,-10
3348,-10
3349,-9
3350,-7
3351,-6
3352,-6
3353,-4
3354,-3
3355,0
3356,1
3357,0
3358,0
3359,-2
3360,-3
3361,-2
3362,-6
3363,-10
3364,-11
3365,-15
3366,-16
3367,-17
3368,-17
3369,-15
3370,-12
3371,-6
3372,-5
3373,1
3374,3
3375,2
3376,1
3377,2
3378,0
3379,1
3380,-1
3381,-3
3382,-3
3383,-6
3384,-8
3385,-10
3386,-15
3387,-16
3388,-17
3389,-14
3390,-11
3391,-11
3392,-9
3393,-7
3394,-1
3395,1
3396,-2
3397,-2
3398,-1
3399,0
3400,1
3401,0
3402,-1
3403,-3
3404,-5
3405,-6
3406,-7
3407,-7
3408,-7
3409,-10
3410,-10
3411,-11
3412,-9
3413,-7
3414,-7
3415,-4
3416,-2
3417,-1
3418,-1
3419,-3
3420,-6
3421,-6
3422,-8
3423,-7
3424,-8
3425,-7
3426,-4
3427,-7
3428,-8
3429,-7
3430,-10
3431,-10
3432,-10
3433,-7
3434,-6
3435,-3
3436,1
3437,-1
3438,0
3439,1
3440,-2
3441,-2
3442,-4
3443,-6
3444,-7
3445,-9
3446,-11
3447,-10
3448,-12
3449,-10
3450,-10
3451,-8
3452,-5
3453,-5
3454,-2
3455,-2
3456,-2
3457,0
3458,-2
3459,-2
3460,-1
3461,-3
3462,-3
3463,-4
3464,-7
3465,-9
3466,-11
3467,-12
3468,-10
3469,-7
3470,-6
3471,-6
3472,-5
3473,-1
3474,0
3475,1
3476,0
3477,0
3478,1
3479,-1
3480,-2
3481,-3
3482,-3
3483,-6
3484,-7
3485,-9
3486,-8
3487,-8
3488,-9
3489,-10
3490,-11
3491,-9
3492,-6
3493,-6
3494,-5
3495,-4
3496,-4
3497,-2
3498,-1
3499,-1
3500,-1
3501,-3
3502,-6
3503,-8
3504,-9
3505,-9
3506,-8
3507,-8
3508,-7
3509,-6
3510,-3
3511,-2
3512,-5
3513,-4
3514,-3
3515,-4
3516,-3
3517,-2
3518,-3
3519,-3
3520,-2
3521,-3
3522,-3
3523,-3
3524,-6
3525,-6
3526,-7
3527,-9
3528,-8
3529,-10
3530,-10
3531,-11
3532,-12
3533,-9
3534,-7
3535,-6
3536,-4
3537,-2
3538,0
3539,1
3540,1
3541,-1
3542,-1
3543,-4
3544,-3
3545,-4
3546,-6
3547,-5
3548,-8
3549,-7
3550,-7
3551,-7
3552,-5
3553,-5
3554,-3
3555,-2
3556,-2
3557,-1
3558,1
3559,-2
3560,-2
3561,-2
3562,-3
3563,-5
3564,-6
3565,-7
3566,-8
3567,-8
3568,-8
3569,-7
3570,-7
3571,-6
3572,-4
3573,-3
3574,-2
3575,-1
3576,-2
3577,-2
3578,-2
3579,-2
3580,-3
3581,-3
3582,-4
3583,-6
3584,-6
3585,-8
3586,-7
3587,-7
3588,-9
3589,-7
3590,-8
3591,-7
3592,-6
3593,-6
3594,-4
3595,-3
3596,-3
3597,0
3598,1
3599,-3
3600,-3
3601,-3
3602,-5
3603,-5
3604,-3
3605,-6
3606,-6
3607,-8
3608,-8
3609,-5
3610,-6
3611,-8
3612,-10
3613,-14
3614,-13
3615,-10
3616,-9
3617,-6
3618,-4
3619,0
3620,2
3621,4
3622,1
3623,-2
3624,-2
3625,-3
3626,-3
3627,-4
3628,-5
3629,-3
3630,-1
3631,-2
3632,-1
3633,-1
3634,-1
3635,0
3636,0
3637,0
3638,1
3639,0
3640,-2
3641,-2
3642,-2
3643,-5
3644,-7
3645,-7
3646,-8
3647,-9
3648,-6
3649,-7
3650,-7
3651,-5
3652,-4
3653,-3
3654,-1
3655,-1
3656,-1
3657,0
3658,0
3659,-2
3660,-1
3661,-1
3662,-2
3663,-4
3664,-5
3665,-6
3666,-7
3667,-6
3668,-7
3669,-7
3670,-6
3671,-5
3672,-4
3673,-3
3674,-2
3675,-3
3676,-1
3677,0
3678,-2
3679,-2
3680,-1
3681,-2
3682,-4
3683,-4
3684,-5
3685,-5
3686,-7
3687,-9
3688,-8
3689,-8
3690,-8
3691,-7
3692,-5
3693,-3
3694,-1
3695,0
3696,1
3697,0
3698,0
3699,0
3700,0
3701,-2
3702,-5
3703,-5
3704,-6
3705,-8
3706,-7
3707,-8
3708,-9
3709,-6
3710,-5
3711,-5
3712,-4
3713,-3
3714,-3
3715,-1
3716,2
3717,2
3718,1
3719,1
3720,1
3721,-1
3722,-2
3723,-3
3724,-4
3725,-6
3726,-6
3727,-6
3728,-7
3729,-5
3730,-6
3731,-7
3732,-5
3733,-5
3734,-5
3735,-5
3736,-2
3737,-1
3738,0
3739,-2
3740,-2
3741,-3
3742,-2
3743,-2
3744,-5
3745,-6
3746,-5
3747,-4
3748,-3
3749,-2
3750,-4
3751,-3
3752,-3
3753,-3
3754,-2
3755,0
3756,0
3757,0
3758,1
3759,0
3760,0
3761,-1
3762,-2
3763,-4
3764,-6
3765,-5
3766,-6
3767,-7
3768,-6
3769,-6
3770,-6
3771,-4
3772,-5
3773,-4
3774,-2
3775,-1
3776,-1
3777,1
3778,1
3779,-1
3780,-2
3781,-2
3782,-3
3783,-5
3784,-5
3785,-6
3786,-6
3787,-7
3788,-8
3789,-9
3790,-6
3791,-5
3792,-6
3793,-5
3794,-6
3795,-8
3796,-8
3797,-6
3798,-6
3799,-5
3800,-3
3801,-2
3802,0
3803,3
3804,4
3805,1
3806,-1
3807,-1
3808,-3
3809,-3
3810,-2
3811,-3
3812,-1
3813,0
3814,-1
3815,0
3816,1
3817,3
3818,0
3819,-1
3820,1
3821,1
3822,-1
3823,-3
3824,-4
3825,-5
3826,-5
3827,-5
3828,-5
3829,-5
3830,-4
3831,-5
3832,-5
3833,-3
3834,-2
3835,-2
3836,-1
3837,2
3838,2
3839,0
3840,-1
3841,-2
3842,-4
3843,-5
3844,-6
3845,-6
3846,-7
3847,-5
3848,-5
3849,-5
3850,-4
3851,-3
3852,-3
3853,-1
3854,0
3855,-1
3856,-1
3857,0
3858,0
3859,-1
3860,-2
3861,0
3862,-3
3863,-4
3864,-3
3865,-3
3866,-4
3867,-2
3868,-4
3869,-4
3870,-3
3871,-3
3872,-4
3873,-4
3874,-3
3875,-3
3876,-3
3877,-1
3878,-1
3879,-1
3880,0
3881,1
3882,0
3883,-1
3884,-2
3885,-3
3886,-4
3887,-4
3888,-3
3889,-3
3890,-3
3891,-1
3892,-2
3893,-1
3894,0
3895,0
3896,0
3897,2
3898,1
3899,0
3900,0
3901,0
3902,-1
3903,-3
3904,-7
3905,-8
3906,-7
3907,-8
3908,-8
3909,-7
3910,-6
3911,-5
3912,-4
3913,-4
3914,-4
3915,-4
3916,-3
3917,0
3918,0
3919,2
3920,3
3921,5
3922,3
3923,1
3924,-1
3925,-3
3926,-2
3927,-3
3928,-4
3929,-2
3930,-2
3931,-3
3932,-2
3933,0
3934,-1
3935,0
3936,1
3937,2
3938,1
3939,1
3940,1
3941,-1
3942,-3
3943,-5
3944,-6
3945,-8
3946,-8
3947,-7
3948,-6
3949,-5
3950,-5
3951,-6
3952,-6
3953,-4
3954,-2
3955,-2
3956,-2
3957,0
3958,1
3959,1
3960,1
3961,2
3962,1
3963,-3
3964,-5
3965,-6
3966,-6
3967,-6
3968,-5
3969,-4
3970,-2
3971,0
3972,0
3973,0
3974,1
3975,2
3976,1
3977,2
3978,1
3979,1
3980,1
3981,-1
3982,-5
3983,-8
3984,-10
3985,-10
3986,-9
3987,-8
3988,-8
3989,-6
3990,-3
3991,-1
3992,2
3993,4
3994,4
3995,4
3996,3
3997,5
3998,7
3999,5
4000,3
4001,2
4002,1
4003,0
4004,-2
4005,-3
4006,-3
4007,-3
4008,-3
4009,-2
4010,-3
4011,-3
4012,-1
4013,1
4014,0
4015,1
4016,2
4017,3
4018,1
4019,1
4020,1
4021,1
4022,0
4023,-2
4024,-4
4025,-4
4026,-5
4027,-6
4028,-3
4029,-4
4030,-4
4031,-4
4032,-4
4033,-2
4034,-2
4035,0
4036,0
4037,1
4038,2
4039,2
4040,1
4041,1
4042,1
4043,0
4044,-1
4045,-3
4046,-2
4047,-4
4048,-4
4049,-3
4050,-2
4051,-3
4052,-1
4053,-1
4054,-1
4055,0
4056,1
4057,1
4058,0
4059,1
4060,2
4061,1
4062,0
4063,0
4064,0
4065,-2
4066,-2
4067,-2
4068,-2
4069,-3
4070,-2
4071,-2
4072,-1
4073,-1
4074,0
4075,1
4076,0
4077,-1
4078,-5
4079,-9
4080,-11
4081,-9
4082,-8
4083,-6
4084,-3
4085,-1
4086,3
4087,3
4088,2
4089,2
4090,2
4091,1
4092,1
4093,1
4094,3
4095,2
4096,3
4097,3
4098,3
4099,2
4100,3
4101,2
4102,0
4103,0
4104,-1
4105,-3
4106,-4
4107,-4
4108,-5
4109,-4
4110,-3
4111,-2
4112,-2
4113,0
4114,1
4115,1
4116,3
4117,3
4118,3
4119,1
4120,-2
4121,-2
4122,-2
4123,-2
4124,-2
4125,-2
4126,-1
4127,-3
4128,-3
4129,-2
4130,-3
4131,1
4132,1
4133,2
4134,1
4135,2
4136,2
4137,3
4138,3
4139,2
4140,2
4141,1
4142,1
4143,0
4144,-2
4145,-2
4146,-2
4147,-3
4148,-2
4149,-2
4150,-2
4151,-3
4152,0
4153,1
4154,1
4155,1
4156,2
4157,3
4158,2
4159,1
4160,1
4161,1
4162,0
4163,-2
4164,-2
4165,-3
4166,-3
4167,-3
4168,-3
4169,-3
4170,-3
4171,-1
4172,-1
4173,0
4174,0
4175,2
4176,2
4177,2
4178,1
4179,2
4180,2
4181,0
4182,-1
4183,-2
4184,-2
4185,-5
4186,-8
4187,-10
4188,-15
4189,-15
4190,-12
4191,-10
4192,-7
4193,-2
4194,1
4195,5
4196,11
4197,12
4198,10
4199,9
4200,5
4201,3
4202,2
4203,1
4204,1
4205,-1
4206,-2
4207,-1
4208,-1
4209,-3
4210,-1
4211,-2
4212,-1
4213,0
4214,-2
4215,-1
4216,0
4217,2
4218,3
4219,3
4220,1
4221,1
4222,1
4223,2
4224,0
4225,-1
4226,-2
4227,-2
4228,-2
4229,0
4230,1
4231,1
4232,2
4233,3
4234,2
4235,2
4236,3
4237,3
4238,2
4239,3
4240,2
4241,1
4242,0
4243,-1
4244,-2
4245,-3
4246,-2
4247,-3
4248,-4
4249,-1
4250,1
4251,1
4252,1
4253,3
4254,3
4255,3
4256,4
4257,4
4258,4
4259,5
4260,3
4261,2
4262,1
4263,0
4264,0
4265,-2
4266,-2
4267,-2
4268,-2
4269,-2
4270,0
4271,0
4272,0
4273,1
4274,1
4275,2
4276,4
4277,5
4278,5
4279,4
4280,0
4281,-3
4282,-3
4283,-3
4284,-4
4285,-3
4286,-3
4287,-2
4288,0
4289,3
4290,1
4291,1
4292,2
4293,3
4294,5
4295,5
4296,6
4297,6
4298,6
4299,5
4300,4
4301,3
4302,2
4303,1
4304,-1
4305,-2
4306,-2
4307,-1
4308,-2
4309,-1
4310,1
4311,1
4312,1
4313,1
4314,-1
4315,-2
4316,-2
4317,1
4318,2
4319,1
4320,2
4321,3
4322,2
4323,2
4324,2
4325,3
4326,2
4327,0
4328,0
4329,1
4330,2
4331,2
4332,2
4333,3
4334,3
4335,4
4336,3
4337,3
4338,2
4339,2
4340,2
4341,1
4342,0
4343,-1
4344,-3
4345,-4
4346,-3
4347,-2
4348,-3
4349,-3
4350,-2
4351,-2
4352,0
4353,3
4354,4
4355,5
4356,6
4357,6
4358,6
4359,5
4360,4
4361,2
4362,2
4363,1
4364,0
4365,-3
4366,-5
4367,-5
4368,-5
4369,-5
4370,-2
4371,-1
4372,0
4373,2
4374,3
4375,7
4376,8
4377,7
4378,5
4379,6
4380,5
4381,3
4382,1
4383,0
4384,-1
4385,-2
4386,-3
4387,-3
4388,-6
4389,-7
4390,-6
4391,-3
4392,-2
4393,0
4394,1
4395,1
4396,2
4397,5
4398,6
4399,5
4400,5
4401,4
4402,2
4403,1
4404,1
4405,0
4406,-1
4407,0
4408,0
4409,-1
4410,0
4411,1
4412,1
4413,2
4414,3
4415,5
4416,5
4417,4
4418,3
4419,3
4420,3
4421,2
4422,0
4423,-1
4424,-1
4425,-2
4426,-2
4427,-2
4428,-1
4429,-1
4430,0
4431,0
4432,1
4433,1
4434,2
4435,3
4436,3
4437,2
4438,2
4439,2
4440,3
4441,2
4442,0
4443,-1
4444,0
4445,-3
4446,-3
4447,-3
4448,-4
4449,-2
4450,-1
4451,0
4452,0
4453,1
4454,2
4455,3
4456,3
4457,3
4458,2
4459,2
4460,2
4461,0
4462,-2
4463,-2
4464,-3
4465,-8
4466,-8
4467,-7
4468,-8
4469,-7
4470,-4
4471,-4
4472,-4
4473,-1
4474,2
4475,3
4476,5
4477,4
4478,4
4479,4
4480,3
4481,2
4482,1
4483,1
4484,1
4485,0
4486,-1
4487,-1
4488,0
4489,-1
4490,0
4491,2
4492,1
4493,1
4494,2
4495,3
4496,4
4497,3
4498,2
4499,2
4500,2
4501,1
4502,0
4503,-1
4504,-2
4505,-2
4506,-4
4507,-2
4508,0
4509,-1
4510,0
4511,0
4512,0
4513,0
4514,1
4515,3
4516,3
4517,4
4518,3
4519,3
4520,2
4521,2
4522,0
4523,-1
4524,-2
4525,-3
4526,-3
4527,-3
4528,-1
4529,-2
4530,-1
4531,1
4532,0
4533,1
4534,2
4535,3
4536,2
4537,2
4538,2
4539,1
4540,1
4541,0
4542,-2
4543,-4
4544,-3
4545,-4
4546,-4
4547,-3
4548,-3
4549,-3
4550,1
4551,1
4552,1
4553,2
4554,3
4555,4
4556,4
4557,4
4558,1
4559,2
4560,3
4561,2
4562,0
4563,-2
4564,-2
4565,-3
4566,-3
4567,-2
4568,-4
4569,-4
4570,-3
4571,-1
4572,0
4573,1
4574,1
4575,3
4576,4
4577,4
4578,3
4579,3
4580,3
4581,1
4582,0
4583,-2
4584,-1
4585,-2
4586,-3
4587,-3
4588,-4
4589,-4
4590,-3
4591,-1
4592,-1
4593,1
4594,2
4595,3
4596,4
4597,4
4598,2
4599,2
4600,2
4601,2
4602,-1
4603,-2
4604,-2
4605,-5
4606,-5
4607,-4
4608,-2
4609,-2
4610,-2
4611,0
4612,0
4613,1
4614,3
4615,4
4616,5
4617,3
4618,3
4619,2
4620,2
4621,2
4622,0
4623,-2
4624,-3
4625,-2
4626,-4
4627,-4
4628,-2
4629,-3
4630,-3
4631,0
4632,1
4633,1
4634,2
4635,3
4636,4
4637,4
4638,3
4639,3
4640,3
4641,3
4642,1
4643,-1
4644,-3
4645,-3
4646,-3
4647,-4
4648,-3
4649,-3
4650,-4
4651,-3
4652,-3
4653,-2
4654,-2
4655,0
4656,1
4657,2
4658,2
4659,3
4660,3
4661,3
4662,2
4663,0
4664,2
4665,1
4666,-3
4667,-3
4668,-2
4669,-1
4670,-2
4671,0
4672,-2
4673,-7
4674,-7
4675,-5
4676,-1
4677,1
4678,0
4679,1
4680,2
4681,2
4682,2
4683,3
4684,4
4685,2
4686,0
4687,-1
4688,0
4689,-2
4690,-2
4691,0
4692,2
4693,1
4694,1
4695,2
4696,5
4697,4
4698,3
4699,2
4700,2
4701,2
4702,1
4703,0
4704,-1
4705,0
4706,-1
4707,-1
4708,-1
4709,0
4710,-2
4711,-1
4712,1
4713,1
4714,2
4715,3
4716,5
4717,4
4718,3
4719,2
4720,2
4721,1
4722,0
4723,-2
4724,-3
4725,-3
4726,-3
4727,-3
4728,-3
4729,-1
4730,-2
4731,-1
4732,1
4733,2
4734,2
4735,1
4736,4
4737,3
4738,2
4739,3
4740,1
4741,0
4742,-1
4743,-2
4744,-3
4745,-3
4746,-2
4747,-4
4748,-3
4749,-2
4750,-2
4751,-1
4752,0
4753,1
4754,1
4755,2
4756,3
4757,2
4758,3
4759,2
4760,1
4761,1
4762,-1
4763,-3
4764,-3
4765,-3
4766,-2
4767,-2
4768,-1
4769,-1
4770,-2
4771,-2
4772,1
4773,2
4774,2
4775,2
4776,3
4777,4
4778,4
4779,3
4780,3
4781,1
4782,1
4783,-1
4784,-2
4785,-3
4786,-2
4787,-2
4788,-4
4789,-2
4790,-1
4791,-1
4792,1
4793,1
4794,1
4795,2
4796,2
4797,3
4798,2
4799,2
4800,1
4801,1
4802,-1
4803,0
4804,-2
4805,-3
4806,-2
4807,-2
4808,-3
4809,-1
4810,-1
4811,-2
4812,-1
4813,0
4814,1
4815,2
4816,2
4817,3
4818,3
4819,3
4820,1
4821,0
4822,-1
4823,-1
4824,-3
4825,-4
4826,-4
4827,-5
4828,-5
4829,-2
4830,-2
4831,-2
4832,-1
4833,1
4834,2
4835,2
4836,3
4837,3
4838,3
4839,3
4840,1
4841,0
4842,-1
4843,-2
4844,-3
4845,-5
4846,-3
4847,-3
4848,-3
4849,-2
4850,-1
4851,-1
4852,-1
4853,1
4854,3
4855,2
4856,2
4857,3
4858,3
4859,3
4860,3
4861,1
4862,-1
4863,-2
4864,-2
4865,-3
4866,-2
4867,-3
4868,-3
4869,-1
4870,-2
4871,0
4872,0
4873,1
4874,2
4875,3
4876,2
4877,1
4878,1
4879,1
4880,1
4881,-1
4882,-2
4883,-2
4884,-4
4885,-4
4886,-3
4887,-3
4888,-3
4889,-2
4890,-1
4891,-1
4892,0
4893,1
4894,3
4895,2
4896,3
4897,2
4898,3
4899,2
4900,2
4901,0
4902,-2
4903,-2
4904,-2
4905,-4
4906,-4
4907,-2
4908,-3
4909,-2
4910,-2
4911,-1
4912,0
4913,1
4914,1
4915,2
4916,1
4917,1
4918,1
4919,1
4920,0
4921,-2
4922,-3
4923,-3
4924,-5
4925,-5
4926,-4
4927,-3
4928,-3
4929,-2
4930,0
4931,0
4932,0
4933,1
4934,2
4935,2
4936,3
4937,2
4938,3
4939,2
4940,1
4941,0
4942,-2
4943,-3
4944,-4
4945,-4
4946,-3
4947,-3
4948,-4
4949,-3
4950,-1
4951,-1
4952,-1
4953,1
4954,2
4955,2
4956,2
4957,3
4958,3
4959,2
4960,1
4961,0
4962,-1
4963,-1
4964,-3
4965,-4
4966,-3
4967,-4
4968,-3
4969,-3
4970,-1
4971,-2
4972,0
4973,0
4974,1
4975,1
4976,2
4977,2
4978,2
4979,1
4980,1
4981,-1
4982,-2
4983,-2
4984,-4
4985,-4
4986,-2
4987,-4
4988,-4
4989,-3
4990,-2
4991,-3
4992,-2
4993,-2
4994,-1
4995,1
4996,1
4997,3
4998,2
4999,1
5000,-1
5001,-1
5002,-3
5003,-4
5004,-4
5005,-3
5006,-4
5007,-5
5008,-4
5009,-3
5010,-2
5011,-1
5012,1
5013,0
5014,0
5015,2
5016,2
5017,1
5018,0
5019,-1
5020,-1
5021,-2
5022,-4
5023,-5
5024,-4
5025,-4
5026,-4
5027,-4
5028,-3
5029,-4
5030,-3
5031,-1
5032,0
5033,0
5034,1
5035,2
5036,2
5037,2
5038,2
5039,1
5040,1
5041,0
5042,-2
5043,-3
5044,-4
5045,-4
5046,-3
5047,-4
5048,-4
5049,-2
5050,-2
5051,-1
5052,-1
5053,1
5054,2
5055,1
5056,2
5057,1
5058,1
5059,1
5060,0
5061,-2
5062,-3
5063,-3
5064,-4
5065,-5
5066,-5
5067,-5
5068,-5
5069,-3
5070,-2
5071,-2
5072,0
5073,1
5074,2
5075,1
5076,1
5077,0
5078,-2
5079,-3
5080,-5
5081,-6
5082,-7
5083,-6
5084,-7
5085,-7
5086,-7
5087,-6
5088,-7
5089,-3
5090,-1
5091,-1
5092,1
5093,1
5094,3
5095,2
5096,1
5097,2
5098,3
5099,3
5100,1
5101,0
5102,-1
5103,-1
5104,-3
5105,-4
5106,-4
5107,-5
5108,-7
5109,-5
5110,-4
5111,-3
5112,-2
5113,0
5114,1
5115,1
5116,2
5117,2
5118,3
5119,2
5120,1
5121,1
5122,-1
5123,-2
5124,-5
5125,-4
5126,-4
5127,-4
5128,-3
5129,-1
5130,-1
5131,0
5132,0
5133,0
5134,0
5135,3
5136,3
5137,4
5138,2
5139,1
5140,0
5141,-1
5142,-3
5143,-5
5144,-5
5145,-4
5146,-6
5147,-4
5148,-4
5149,-3
5150,-3
5151,-1
5152,-1
5153,0
5154,1
5155,3
5156,4
5157,1
5158,1
5159,2
5160,1
5161,-1
5162,-4
5163,-4
5164,-4
5165,-4
5166,-4
5167,-3
5168,-4
5169,-3
5170,-2
5171,-1
5172,-1
5173,1
5174,2
5175,3
5176,1
5177,2
5178,2
5179,2
5180,0
5181,-1
5182,-2
5183,-3
5184,-5
5185,-5
5186,-4
5187,-5
5188,-4
5189,-3
5190,-2
5191,-2
5192,0
5193,1
5194,0
5195,0
5196,1
5197,1
5198,0
5199,0
5200,0
5201,-1
5202,-3
5203,-3
5204,-3
5205,-3
5206,-4
5207,-3
5208,-3
5209,-3
5210,-2
5211,0
5212,1
5213,0
5214,2
5215,3
5216,3
5217,2
5218,1
5219,1
5220,1
5221,-1
5222,-3
5223,-4
5224,-4
5225,-4
5226,-4
5227,-3
5228,-3
5229,-4
5230,-1
5231,0
5232,1
5233,1
5234,2
5235,3
5236,2
5237,1
5238,2
5239,2
5240,2
5241,0
5242,-3
5243,-2
5244,-2
5245,-4
5246,-3
5247,-3
5248,-3
5249,-3
5250,-2
5251,0
5252,-1
5253,1
5254,2
5255,4
5256,3
5257,3
5258,2
5259,2
5260,1
5261,-1
5262,-3
