製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）
計測時ID,1,2,3
計測開始時刻,2024/6/17 12:32,2024/6/17 12:32,2024/6/17 12:32
サンプリング周波数,200,200,200
シーケンス数,5788,5788,5788
PGAゲイン,x12,x12,x12
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
コメント,,,
ファイル保存形式,演算データ,演算データ,演算データ
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV]
3620,0.00829636,0.0343671,0.00155095
3621,0.02235338,0.00827174,-0.00982269
3622,0.06383516,-0.01511561,0.021024
3623,-0.12434685,-0.08835495,-0.00731162
3624,-0.1086404,0.01270302,-0.01191524
3625,0.03402244,0.03591805,0.01678966
3626,0.00059084,-0.00563758,0.02163945
3627,-0.00502213,-0.03321004,0.04682394
3628,-0.00288034,0.02479059,-0.08810877
3629,-0.01838984,-0.01570645,-0.00450514
3630,-0.01893145,-0.00352041,-0.04908882
3631,0.00071393,-0.03776442,-0.02208258
3632,0.00814865,0.01888221,-0.06324432
3633,0.00672079,-0.00809941,0.04534684
3634,0.01053662,-0.01100436,-0.02321502
3635,0.0051206,-0.01445092,-0.00396354
3636,0.00745933,-0.01373699,-0.00248644
3637,0.01090589,-0.00477594,0.00177252
3638,0.00992116,0.00465285,0.01080742
3639,0.00667155,-0.00305266,0.00595762
3640,0.00470209,-0.00078778,-0.00091088
3641,0.00192022,-0.00790246,-0.00076317
3642,0.01324463,-0.00263415,0.00396354
3643,0.00920723,-0.00142786,0.00280648
3644,-0.01139826,-0.00728701,0.0110536
3645,0.01041353,-0.02070396,-0.00967498
3646,-0.00856716,-0.02784326,-0.00416049
3647,0.00571144,0.00556373,0.00361888
3648,-0.01075818,-0.00928109,-0.00635151
3649,-0.00214179,-0.01629729,-0.00401278
3650,0.00224026,-0.01570645,0.00940418
3651,0.00219103,-0.01196448,-0.03210222
3652,0.00704082,-0.04101403,-0.01326924
3653,0.01425398,0.03953693,0.00039389
3654,0.0181929,-0.01110284,0.00327423
3655,0.00064007,0.06058555,0.00748395
3656,0.00044313,-0.01322001,0.00851792
3657,0.01740511,0.02193487,0.01322001
3658,-0.00758243,0.00770552,-0.01831599
3659,-0.08079714,-0.00654846,-0.01546027
3660,0.12043255,-0.01543565,0.0190053
3661,0.00231412,-0.01991618,0.1355974
3662,-0.08773949,-0.02269804,-0.00280648
3663,0.0048498,0.00169866,-0.02284575
3664,0.00758243,-0.03897071,0.02173793
3665,-0.00068931,-0.02223029,-0.0366566
3666,-0.00177252,-0.02033469,-0.06152104
3667,0.00792708,0.00352041,0.02090091
3668,0.01097975,-0.00214179,-0.04485448
3669,0.00115706,-0.0048498,-0.00598224
3670,-0.00120629,-0.01504176,-0.01381085
3671,0.00580991,-0.01319539,-0.01196448
3672,0.0090349,0.00312652,0.00231412
3673,0.00347118,0.0079517,-0.00854254
3674,-0.00096011,-0.01011811,-0.00709006
3675,-0.00150171,-0.01767591,-0.00132939
3676,0.00475133,0.00199408,0.00066469
3677,0.0025603,0.00841945,0.00216641
3678,0.0067454,-0.00361888,0.00268339
3679,-0.00856716,-0.02767093,0.00002462
3680,0.00534216,-0.01176753,-0.00487442
3681,0.01031505,-0.02063011,-0.00519445
3682,0.00807479,0.00292957,-0.00339732
3683,-0.00869025,0.01437707,-0.00329885
3684,-0.01422936,-0.00659769,-0.00056622
3685,-0.00317576,-0.00408663,-0.0036435
3686,0.01196448,-0.02114709,0.00167404
3687,0.01610034,-0.004579,0.00425896
3688,0.00219103,-0.02095014,-0.0107828
3689,-0.00416049,0.00681926,-0.00494827
3690,-0.01533718,-0.00413587,-0.00893643
3691,0.00654846,0.00113244,0.00260954
3692,0.00302805,0.01065971,-0.00199408
3693,0.01260455,0.02577532,0.02392895
3694,-0.02341197,0.02336273,0.02914802
3695,-0.00187099,0.02515987,0.05824681
3696,-0.07402712,-0.0989408,-0.03505641
3697,0.02139327,0.02114709,0.01555874
3698,-0.05706514,0.01447554,0.03394859
3699,0.01344157,0.02616921,0.0549972
3700,0.01112746,0.00093549,-0.08448988
3701,-0.0051206,-0.00017233,-0.0289757
3702,0.00263415,-0.00617918,0.04497757
3703,0.00071393,0.01238299,-0.08126489
3704,0.00002462,-0.01312153,0.0010832
3705,0.00103397,0.00576067,-0.01659271
3706,0.0087641,-0.00322499,-0.01875912
3707,0.00379121,-0.04832565,-0.00290496
3708,0.00999502,0.03133905,0.00071393
3709,0.00472671,0.00819788,0.0025603
3710,0.00642537,-0.00844406,0.00440667
3711,-0.0002708,0.00009847,-0.0002708
3712,0.00386507,0.0025603,0.00071393
3713,0.00128015,0.005933,0.0096996
3714,0.00347118,-0.00093549,0.00748395
3715,-0.00290496,-0.0107828,0.00460362
3716,-0.01223528,-0.00644999,-0.00305266
3717,0.00864101,-0.01494329,-0.00231412
3718,0.01297383,0.00022156,0.00625304
3719,-0.01137364,-0.01605111,0.00051698
3720,-0.00339732,0.00051698,-0.01373699
3721,0.01248146,-0.00288034,-0.0039143
3722,0.00546525,-0.03394859,0.00347118
3723,0.01947305,-0.0020187,0.00536678
3724,0.0362627,-0.02959115,0.01041353
3725,-0.00679464,-0.08281584,-0.00312652
3726,0.00563758,0.04916267,0.00433281
3727,0.00814865,0.01420474,-0.0067454
3728,-0.08471145,0.00376659,-0.01356466
3729,0.07158991,-0.03000966,0.00521907
3730,0.06344127,0.00694235,0.00782861
3731,-0.06804488,-0.0192761,-0.01910377
3732,-0.04633157,0.04190029,0.01573107
3733,-0.02176255,0.02481521,0.14492772
3734,0.00448052,-0.00334808,-0.0459623
3735,-0.02653849,-0.00773013,-0.03025585
3736,0.01085665,-0.02562761,0.0564743
3737,0.01100436,-0.02730166,-0.0094288
3738,0.01703584,0.01912839,-0.08057558
3739,0.00051698,-0.02602151,-0.04670085
3740,0.00967498,0.00120629,-0.0138847
3741,0.01437707,-0.02060549,-0.03387473
3742,0.00802555,-0.00955189,-0.01568183
3743,0.00241259,0.01499252,-0.00684388
3744,-0.00083702,-0.00300343,0.00608071
3745,0.0022895,-0.01639576,0.0025603
3746,0.00694235,0.01543565,0.00354503
3747,0.00967498,0.00448052,0.00157557
3748,-0.00509598,0.01171829,0.00440667
3749,0.00096011,-0.05246152,-0.01728202
3750,0.00199408,-0.01774977,0.00078778
3751,-0.01139826,-0.03094516,0.00056622
3752,0.00573606,-0.05694205,-0.01250608
3753,-0.00194484,-0.02151636,-0.00499751
3754,0.02274728,0.02407666,0.0002708
3755,0.00115706,-0.03426862,-0.0102412
3756,0.00878872,-0.02828639,-0.00034466
3757,0.03924151,0.04047243,0.01459863
3758,0.05979776,-0.05019664,0.01245684
3759,-0.04266345,0.03185603,-0.01006887
3760,-0.03732129,-0.02225491,-0.01447554
3761,-0.01651886,0.02690776,-0.00140324
3762,0.02799097,0.00642537,0.01848832
3763,-0.13867468,0.01888221,0.00268339
3764,0.08732098,-0.00401278,-0.01324463
3765,-0.004579,-0.0121368,0.02877875
3766,-0.0882811,-0.01203833,0.0768336
3767,0.02836024,0.00901028,-0.00933032
3768,-0.00551449,-0.00192022,-0.03601652
3769,-0.02146713,-0.02932035,-0.10386446
3770,-0.00433281,-0.01607573,-0.07924619
3771,0.00489903,0.00248644,-0.01250608
3772,-0.00002462,-0.00408663,-0.01930072
3773,0.00450514,-0.01019196,-0.02934497
3774,0.0090349,-0.0153618,-0.01137364
3775,0.00482518,-0.004579,-0.01262917
3776,-0.00007385,-0.01373699,-0.00105859
3777,-0.00864101,-0.00435743,0.00145248
3778,0.00300343,0.0068685,0.00032004
3779,0.01523871,-0.03764133,0.0053914
3780,0.01196448,-0.01762668,0.00396354
3781,0.00475133,-0.00278186,-0.0008124
3782,0.0130723,-0.00802555,0.00137862
3783,-0.00785323,0.02188564,0.01669118
3784,0.00105859,-0.01804519,-0.00472671
3785,-0.01149673,-0.02508601,-0.00487442
3786,-0.00199408,-0.00091088,-0.00379121
3787,-0.00625304,0.0153618,-0.00428358
3788,-0.00588377,-0.00007385,-0.00251106
3789,-0.00723777,-0.01161982,0.01521409
3790,-0.00497289,-0.06125024,-0.00521907
3791,0.00888719,-0.00846868,-0.00728701
3792,0.00507136,0.02626769,-0.00721315
3793,0.00576067,0.07387941,-0.00071393
3794,0.00571144,-0.03183142,0.00896105
3795,0.00933032,0.00068931,-0.00987192
3796,0.00477594,-0.01110284,0.00460362
3797,0.01971923,-0.0107828,0.00002462
3798,0.00315114,-0.0357211,-0.0002708
3799,0.00696697,0.09286009,0.00179713
3800,0.07006358,-0.0334316,0.00465285
3801,-0.00723777,0.02877875,-0.00214179
3802,-0.13087069,-0.01838984,0.01555874
3803,0.01708508,0.0292465,0.05105828
3804,0.06014242,-0.03069898,0.11654286
3805,-0.07523342,-0.00721315,-0.18658183
3806,-0.00440667,-0.03104363,-0.12843348
3807,0.01757744,-0.00477594,0.00612995
3808,-0.00839483,-0.02186102,0.0218364
3809,-0.00354503,-0.02983734,-0.03353008
3810,-0.00236335,-0.01718355,-0.06701092
3811,-0.00009847,-0.00785323,-0.04273731
3812,0.00243721,-0.01457401,0.02479059
3813,0.00219103,-0.01223528,-0.01898068
3814,-0.00034466,0.01228451,-0.00004924
3815,0.01523871,0.00071393,-0.00317576
3816,-0.00489903,0.00162481,-0.00605609
3817,-0.00482518,0.011866,0.00290496
3818,-0.00723777,-0.00460362,0.01688813
3819,0.00743472,0.0051206,0.01634653
3820,-0.01585416,-0.02432285,-0.01696198
3821,0.01789748,0.02973886,0.01486943
3822,0.00950265,-0.01368775,-0.01782362
3823,-0.0033727,0.01068433,0.0062038
3824,-0.0093057,-0.00805017,-0.0036435
3825,-0.01038891,0.00177252,-0.00398816
3826,0.01422936,-0.004579,0.00502213
3827,0.00105859,-0.02223029,-0.00662231
3828,0.00989654,0.04017701,0.00556373
3829,-0.00029542,-0.01952228,0.00140324
3830,0.01319539,-0.02429823,0.00379121
3831,0.02405204,-0.02333811,0.00630228
3832,0.0238551,-0.0475871,0.0031019
3833,0.02506139,-0.0039143,0.0040374
3834,0.05516953,0.05384014,0.01088127
3835,-0.03160985,0.0264154,-0.0153618
3836,0.04281116,-0.03636118,0.01664195
3837,0.00859177,0.04847336,0.02922188
3838,-0.14970367,-0.01610034,0.02346121
3839,0.01285073,0.0320776,0.02072858
3840,0.0200885,-0.022378,-0.09665131
3841,-0.01063509,-0.00327423,-0.02405204
3842,-0.04305734,0.01708508,0.03165909
3843,0.05955158,0.02050701,0.06100406
3844,-0.04844874,-0.05844376,-0.02447055
3845,0.00595762,0.00881334,-0.07301777
3846,-0.00699159,0.00374198,-0.02444594
3847,0.01592802,0.01499252,-0.01467249
3848,0.01395856,0.01358928,-0.02186102
3849,0.00576067,-0.02737551,-0.01619882
3850,0.00672079,-0.0462331,-0.01984232
3851,-0.0025603,0.00563758,0.00896105
3852,0.00317576,-0.0008124,-0.00194484
3853,0.00644999,0.00987192,0.0008124
3854,0.00753319,0.0031019,0.00531755
3855,-0.00273263,-0.02090091,-0.00044313
3856,0.00265877,-0.00933032,0.00334808
3857,0.01802057,0.01952228,0.00699159
3858,0.00214179,-0.00251106,0.00561296
3859,0.00915799,0.00041851,0.00438205
3860,0.00881334,-0.01733126,-0.00068931
3861,-0.00125553,-0.00598224,-0.00236335
3862,0.00004924,0.00315114,-0.00192022
3863,-0.01260455,-0.00642537,-0.0051206
3864,0.00502213,-0.00883796,-0.00100935
3865,-0.00524369,-0.00814865,-0.00292957
3866,-0.00199408,0.0048498,-0.00076317
3867,0.0136139,0.01248146,-0.00324961
3868,0.01728202,-0.01152135,0.00078778
3869,0.00933032,-0.0125307,-0.00120629
3870,-0.00891181,-0.01201371,-0.00622842
3871,-0.01597725,-0.05804987,0.01991618
3872,0.09278624,-0.00032004,0.02479059
3873,-0.05273232,0.02171331,-0.03146214
3874,-0.03045279,-0.00189561,-0.01479558
3875,-0.00169866,-0.01326924,0.01339234
3876,-0.08892117,0.0159034,-0.00544064
3877,0.0087641,-0.00755781,-0.01368775
3878,0.00851792,0.02284575,0.09140762
3879,-0.04527299,-0.01523871,0.03786289
3880,0.03830602,0.00869025,-0.0529785
3881,0.03128981,-0.02060549,0.06422905
3882,0.02735089,-0.01275226,-0.00465285
3883,0.01031505,-0.00854254,-0.07794142
3884,0.01127517,-0.01597725,-0.05962544
3885,-0.00428358,-0.03941384,-0.01102898
3886,0.00071393,0.00120629,-0.01602649
3887,0.00869025,0.01814366,-0.01789748
3888,-0.00096011,-0.00224026,-0.01410627
3889,-0.00273263,-0.00709006,-0.00169866
3890,-0.00558835,-0.01949767,-0.00384045
3891,-0.00152633,0.00113244,-0.00152633
3892,-0.00524369,-0.01262917,-0.00051698
3893,0.00470209,0.00187099,0.00268339
3894,0.00324961,-0.00790246,0.00672079
3895,0.00807479,-0.00854254,0.00088626
3896,0.00507136,-0.01344157,0.00145248
3897,0.004579,-0.01930072,-0.00300343
3898,0.00273263,-0.00265877,-0.00145248
3899,0.01221066,0.01041353,0.01137364
3900,0.01142287,-0.03513026,0.0053914
3901,0.00992116,-0.02429823,0.00194484
3902,0.01816828,0.00955189,-0.00051698
3903,0.00731162,-0.02378124,0.00354503
3904,0.01277688,-0.05147679,0.00694235
3905,0.03993082,-0.01152135,0.00716391
3906,0.02255033,-0.02136865,0.00531755
3907,-0.01646962,-0.01127517,-0.00416049
3908,-0.00497289,-0.00297881,-0.00595762
3909,-0.0064746,-0.03195451,0.00827174
3910,0.01669118,0.00083702,-0.00046775
3911,-0.11469649,-0.06417982,0.00992116
3912,0.05765598,0.03961079,0.09286009
3913,-0.0277694,-0.03232378,0.11331787
3914,0.00507136,0.01787286,0.03530259
3915,-0.03195451,-0.01718355,-0.10393831
3916,-0.00514522,-0.01595264,-0.00588377
3917,0.00770552,-0.02050701,-0.07597196
3918,0.00113244,-0.01676504,-0.0774983
3919,-0.00248644,-0.02700624,0.03387473
3920,-0.00521907,-0.01654347,-0.02038392
3921,0.00580991,-0.01843908,0.07109755
3922,0.01432783,0.00103397,-0.04362356
3923,0.00263415,-0.00056622,-0.01270302
3924,0.01208757,-0.01395856,-0.00096011
3925,0.0087641,-0.01371237,0.00113244
3926,0.00189561,-0.0095765,-0.00667155
3927,0.00925647,-0.01031505,0.00113244
3928,0.0062038,0.00265877,0.00300343
3929,-0.00273263,-0.01750359,0.0008124
3930,0.0031019,-0.01326924,0.00056622
3931,-0.00642537,-0.00573606,0.0051206
3932,0.00032004,-0.02525834,-0.00544064
3933,-0.00585915,0.00009847,0.00113244
3934,-0.00967498,-0.0172574,0.00440667
3935,0.00844406,-0.02811406,0.00297881
3936,0.00896105,-0.03675507,0.00022156
3937,0.01580493,-0.00164942,-0.00224026
3938,0.01061047,0.01750359,0.00327423
3939,0.01223528,-0.08766564,0.00238797
3940,-0.00056622,-0.02656311,0.01733126
3941,0.01656809,0.0181929,0.00704082
3942,0.06110253,0.074938,0.00361888
3943,0.00790246,-0.08670553,-0.00718853
3944,-0.02577532,-0.00945341,-0.0087641
3945,-0.04145716,-0.02223029,-0.01250608
3946,-0.00032004,-0.01979308,-0.00728701
3947,0.05172297,-0.02124556,0.02690776
3948,-0.00004924,-0.00585915,0.00204332
3949,-0.04965504,-0.01161982,0.02673544
3950,-0.04559303,-0.02508601,0.06090559
3951,-0.01733126,-0.02772017,0.05233843
3952,-0.00497289,0.01777439,-0.05676972
3953,0.01014272,-0.00588377,-0.06986663
3954,0.01395856,-0.02355968,0.00019695
3955,0.01462325,-0.00797632,-0.00792708
3956,0.00482518,-0.00736086,0.00452976
3957,0.01112746,-0.01777439,-0.02964039
3958,0.00475133,0.02136865,-0.00992116
3959,0.00145248,-0.00524369,-0.00905952
3960,-0.00157557,-0.03357931,0.01971923
3961,0.00748395,-0.00349579,-0.00251106
3962,0.01061047,-0.01511561,-0.00125553
3963,0.00179713,0.01447554,0.00103397
3964,0.00805017,-0.00736086,0.00521907
3965,-0.00489903,-0.01996541,-0.00137862
3966,-0.00509598,-0.00731162,-0.0025603
3967,0.02378124,0.00192022,0.02205796
3968,-0.016445,-0.0020187,0.00433281
3969,0.00728701,-0.02341197,-0.01479558
3970,0.00915799,0.01189062,-0.00115706
3971,-0.00792708,-0.01779901,-0.00499751
3972,-0.00706544,-0.01139826,0.00091088
3973,0.00573606,0.04736554,-0.00361888
3974,-0.00275725,-0.00908414,0.00571144
3975,0.00832097,-0.00940418,-0.01430321
3976,0.01521409,-0.02725242,-0.01265379
3977,0.03355469,-0.03136367,-0.00428358
3978,-0.01373699,-0.01701122,-0.00472671
3979,0.00416049,0.00881334,-0.0074101
3980,-0.00056622,-0.0172574,0.00324961
3981,0.05881303,-0.04217109,0.00251106
3982,-0.10349518,0.01646962,0.01656809
3983,0.0533724,-0.06910347,0.02161484
3984,-0.0110536,0.02365815,-0.02838486
3985,-0.00388969,0.02764631,0.06676473
3986,-0.02476597,0.02370739,0.00588377
3987,-0.07589811,-0.00728701,0.06723248
3988,-0.01634653,-0.01250608,-0.09470646
3989,0.03252073,-0.03805984,-0.02939421
3990,-0.00600686,-0.04377127,-0.09340169
3991,0.00748395,-0.01445092,0.03623809
3992,0.00132939,-0.01257993,-0.04894111
3993,0.00494827,-0.01326924,-0.03380088
3994,0.0031019,-0.02195949,-0.00797632
3995,0.00125553,0.00669617,0.00142786
3996,0.00194484,-0.0167158,0.00118168
3997,0.01216142,0.00999502,0.00408663
3998,-0.00278186,0.01176753,0.00883796
3999,-0.0133431,-0.0144263,0.00278186
4000,0.00445591,-0.00859177,0.00785323
4001,-0.00014771,-0.01474634,-0.00452976
4002,0.00878872,-0.01610034,-0.00169866
4003,0.00428358,-0.00275725,0.00649922
4004,-0.00869025,-0.04438673,-0.00869025
4005,-0.00132939,-0.02808944,-0.00644999
4006,-0.00494827,-0.0195469,0.00416049
4007,0.00260954,0.01811904,-0.00915799
4008,-0.00937956,-0.02200873,0.00398816
4009,0.02023621,0.00558835,0.0040374
4010,0.01523871,0.00817326,-0.00280648
4011,0.01056124,0.01634653,0.00017233
4012,0.01445092,-0.0334316,-0.00115706
4013,0.02912341,0.03586881,0.00531755
4014,0.0149679,0.01585416,-0.00753319
4015,0.02823715,-0.02392895,-0.00118168
4016,-0.0125307,0.06809412,-0.00051698
4017,-0.06738019,-0.00881334,0.00428358
4018,-0.05371705,0.00305266,-0.00312652
4019,0.02383048,-0.02373201,0.02877875
4020,-0.02503677,-0.01555874,0.10054099
4021,-0.03737053,0.00224026,-0.07469181
4022,0.00699159,-0.00635151,-0.05839452
4023,-0.00312652,-0.01678966,0.06317047
4024,0.01326924,-0.01565722,-0.02885261
4025,0.00179713,-0.03020661,-0.01888221
4026,0.00950265,-0.01885759,-0.0261446
4027,0.00347118,-0.00305266,-0.02242724
4028,0.00379121,-0.01750359,-0.00214179
4029,-0.0048498,-0.00881334,0.00723777
4030,0.00182175,-0.01282612,0.00733624
4031,-0.00401278,-0.00782861,0.00347118
4032,-0.00568682,0.01014272,-0.00408663
4033,0.00088626,-0.00782861,0.00132939
4034,0.00979807,-0.02715395,0.00563758
4035,0.00585915,-0.01984232,0.00268339
4036,0.01826675,-0.00691773,0.0040374
4037,-0.00925647,-0.01198909,-0.0121368
4038,0.00753319,-0.01585416,-0.00760704
4039,-0.00071393,0.00408663,0.00679464
4040,0.01203833,-0.0138847,-0.01543565
4041,0.00140324,-0.0161742,-0.00041851
4042,-0.00856716,0.00004924,-0.00438205
4043,0.00482518,-0.02188564,-0.00544064
4044,0.00546525,-0.01221066,0.00199408
4045,0.00329885,-0.00654846,0.01787286
4046,0.00896105,-0.02619383,-0.02161484
4047,0.01257993,0.04945809,-0.0115952
4048,0.02417514,-0.03845373,0.00728701
4049,-0.00078778,-0.00317576,-0.00883796
4050,0.00034466,0.03148676,0.0067454
4051,0.02981272,-0.00248644,0.01696198
4052,0.06718324,0.03025585,0.01075818
4053,-0.09089063,-0.0130723,-0.00797632
4054,-0.0231904,0.00679464,-0.01750359
4055,0.04052166,-0.03269306,0.1469218
4056,-0.06112715,-0.00477594,0.09177689
4057,-0.08446526,0.00273263,-0.11516424
4058,0.04236803,-0.01445092,-0.00982269
4059,0.02355968,-0.03611499,-0.06526302
4060,0.00145248,-0.00169866,-0.00723777
4061,0.00610533,-0.01580493,0.00347118
4062,0.01371237,0.0031019,0.01011811
4063,0.00423434,0.00164942,-0.01499252
4064,0.00497289,-0.02464288,-0.02823715
4065,0.00236335,-0.01806981,-0.0068685
4066,0.015091,-0.00580991,-0.00034466
4067,0.01179215,0.01634653,-0.00288034
4068,0.02060549,0.00829636,-0.00177252
4069,-0.00398816,-0.01233375,0.00413587
4070,-0.00219103,-0.00076317,0.0017479
4071,-0.00093549,-0.00679464,0.00576067
4072,0.00684388,0.00748395,-0.00805017
4073,-0.00519445,0.004579,0.01211219
4074,-0.00157557,-0.03892148,0.016445
4075,-0.00893643,-0.07543036,-0.02533219
4076,0.00472671,0.01986694,-0.00531755
4077,0.00987192,-0.03407168,0.00034466
4078,-0.00388969,-0.00846868,-0.00777937
4079,0.01541103,-0.08020631,0.00905952
4080,-0.00177252,-0.04611001,-0.00231412
4081,0.00561296,0.00654846,0.00371736
4082,0.02353506,-0.01614958,0.00915799
4083,0.01408165,0.08463759,-0.00423434
4084,0.02383048,-0.00809941,0.00999502
4085,0.0144263,0.0144263,-0.00376659
4086,0.00925647,-0.0062038,0.0040374
4087,0.05475102,-0.02821253,0.00844406
4088,-0.13030447,0.00347118,0.05856685
4089,0.0187345,-0.0068685,-0.03966002
4090,0.06858648,-0.01610034,0.12131881
4091,-0.07259926,-0.00844406,-0.18072268
4092,0.0303297,-0.01262917,-0.06235806
4093,-0.0243967,-0.03478561,0.00182175
4094,-0.01233375,0.00091088,-0.07789219
4095,-0.01097975,-0.00878872,0.03353008
4096,-0.00950265,0.00669617,-0.00834559
4097,-0.00315114,-0.00263415,-0.03266844
4098,-0.00145248,-0.01371237,-0.0252091
4099,-0.00814865,-0.0095765,-0.00580991
4100,-0.00155095,-0.00718853,-0.01001963
4101,-0.00349579,-0.00438205,-0.00780399
4102,0.0087641,-0.0051206,-0.00132939
4103,-0.01122593,-0.01312153,-0.00691773
4104,0.01605111,-0.00595762,0.00241259
4105,-0.00805017,-0.06075788,-0.00526831
4106,0.01915301,0.02636616,-0.00041851
4107,0.00130477,-0.06120101,-0.01285073
4108,-0.0010832,-0.0362627,0.00029542
4109,-0.01383546,-0.01664195,-0.00091088
4110,0.01100436,-0.01543565,-0.00450514
4111,0.01472172,-0.00132939,-0.00366812
4112,0.00280648,0.02700624,-0.00263415
4113,-0.00115706,0.0549972,-0.00354503
4114,-0.0146971,-0.03727205,-0.00032004
4115,0.00366812,-0.0570159,-0.0068685
4116,0.01467249,0.00401278,0.00718853
4117,0.00644999,-0.00782861,0.00297881
4118,0.00654846,-0.00780399,0.02284575
4119,0.01358928,-0.01893145,0.01666656
4120,0.02845871,-0.00755781,-0.00371736
4121,0.02579994,-0.02676005,-0.01287535
4122,0.03498255,-0.00854254,0.01029043
4123,0.00339732,0.01137364,0.00137862
4124,-0.00945341,0.00167404,0.0025603
4125,-0.04372204,-0.02205796,-0.01240761
4126,-0.05888689,0.02860642,0.08128951
4127,-0.0448791,0.01984232,0.16115116
4128,0.01233375,-0.08931506,-0.14428765
4129,0.00091088,0.09581428,-0.01693737
4130,0.03478561,-0.02528296,-0.09433719
4131,-0.02895108,-0.03525335,-0.02355968
4132,0.01014272,-0.00598224,0.05334778
4133,-0.02095014,0.01102898,0.07146682
4134,-0.00445591,-0.05012279,0.02666158
4135,0.00014771,-0.02964039,-0.0192761
4136,0.01312153,0.0125307,-0.08030478
4137,0.00696697,-0.01211219,-0.0477102
4138,0.00832097,0.00844406,-0.00265877
4139,0.00376659,-0.00864101,0.00039389
4140,-0.00120629,-0.0287049,-0.01523871
4141,0.00206793,-0.00869025,-0.00521907
4142,-0.00068931,-0.00115706,-0.00002462
4143,0.00718853,0.01543565,-0.0090349
4144,0.01093051,0.00748395,0.01472172
4145,-0.01100436,-0.00260954,-0.00905952
4146,-0.00093549,-0.06651855,-0.00224026
4147,-0.02279651,0.01622344,-0.00354503
4148,0.00583453,-0.03271767,0.00588377
4149,0.0079517,-0.02602151,0.01314615
4150,-0.00534216,-0.0474394,-0.00194484
4151,0.00999502,-0.02567685,0.00263415
4152,0.00817326,-0.02562761,0.00388969
4153,0.00588377,-0.08766564,-0.00167404
4154,0.00475133,0.10595701,0.00260954
4155,-0.00066469,-0.00728701,-0.00352041
4156,0.01642038,0.0423188,-0.00007385
4157,0.04263883,0.02986195,0.00753319
4158,0.07439639,-0.00317576,0.02579994
4159,0.01491867,-0.00150171,0.00765628
4160,0.18690186,-0.03362855,0.01031505
4161,-0.23271645,0.01688813,0.00041851
