製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,
計測開始時刻,10/10 16:07:20,10/10 16:07:20,
サンプリング周波数,200,200,
シーケンス数,7188,7188,
PGAゲイン,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,
ファイル保存形式,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],
2437,-0.0040374,-0.06895576,
2438,0.01875912,0.02013774,
2439,0.00192022,0.01742973,
2440,0.00164942,-0.00150171,
2441,0.01152135,0.03636118,
2442,0.0036435,-0.03552416,
2443,0.01065971,0.00140324,
2444,-0.00462823,-0.0175282,
2445,0.00251106,-0.00748395,
2446,-0.00433281,-0.00128015,
2447,0.00324961,-0.05031973,
2448,0.00007385,0.03874915,
2449,0.00869025,-0.04130945,
2450,0.00568682,-0.01223528,
2451,-0.00755781,0.02986195,
2452,-0.01848832,0.00844406,
2453,-0.01445092,0.02097476,
2454,0.01085665,-0.0698174,
2455,0.0172574,-0.00411125,
2456,0.02151636,-0.01331848,
2457,0.0031019,-0.01368775,
2458,-0.01546027,-0.03247149,
2459,-0.01597725,0.00733624,
2460,0.00755781,0.05598193,
2461,0.0067454,-0.04746401,
2462,-0.01216142,0.05344625,
2463,0.02262418,-0.05142755,
2464,0.01610034,0.04281116,
2465,0.01324463,-0.04251574,
2466,-0.01541103,-0.02016236,
2467,0.01934996,-0.08638549,
2468,0.00797632,-0.00416049,
2469,0.00034466,0.01102898,
2470,0.00642537,0.02146713,
2471,-0.00433281,-0.00556373,
2472,0.01806981,0.02895108,
2473,0.00386507,-0.01319539,
2474,-0.00371736,-0.00408663,
2475,-0.00068931,0.00324961,
2476,-0.01395856,0.10226427,
2477,0.01814366,-0.04938424,
2478,0.00758243,-0.03306233,
2479,-0.00551449,-0.016445,
2480,0.00041851,-0.0502705,
2481,0.00413587,-0.07314086,
2482,0.00635151,0.03739514,
2483,0.00349579,0.01885759,
2484,0.00790246,0.01139826,
2485,-0.00637613,0.00290496,
2486,-0.00238797,0.02808944,
2487,-0.00452976,-0.03192989,
2488,0.00342194,-0.0048498,
2489,0.01349081,0.03781365,
2490,-0.02107323,-0.08252042,
2491,0.00371736,0.09608509,
2492,0.00169866,0.05061515,
2493,-0.00888719,0.0413833,
2494,-0.00595762,-0.0122599,
2495,0.0102412,-0.0570159,
2496,-0.00347118,-0.03466252,
2497,-0.00989654,0.04931038,
2498,-0.00115706,-0.03318542,
2499,-0.00248644,0.03658274,
2500,0.00349579,0.01270302,
2501,0.0176513,0.02311655,
2502,0.00551449,-0.03220069,
2503,-0.00883796,0.08380057,
2504,-0.016445,-0.1338495,
2505,-0.02774478,-0.11326863,
2506,0.03010814,0.01383546,
2507,0.00839483,0.04027548,
2508,0.02186102,-0.05585884,
2509,0.00044313,-0.03037894,
2510,-0.00288034,-0.02274728,
2511,-0.00721315,0.05275694,
2512,-0.00580991,0.00450514,
2513,0.01006887,0.00275725,
2514,0.00265877,0.03695201,
2515,-0.00546525,-0.02144251,
2516,0.01570645,-0.03092054,
2517,0.00866563,0.05923154,
2518,0.00760704,-0.01816828,
2519,0.01139826,-0.05137832,
2520,-0.00192022,0.00691773,
2521,0.00278186,0.03394859,
2522,-0.01277688,-0.03353008,
2523,0.00465285,-0.0308713,
2524,0.00118168,0.01127517,
2525,-0.00637613,-0.03269306,
2526,0.00066469,-0.0153618,
2527,-0.00068931,-0.04500219,
2528,0.01344157,0.03616423,
2529,0.00765628,0.00974883,
2530,0.01848832,-0.00785323,
2531,0.00548987,-0.02136865,
2532,-0.00470209,0.031536,
2533,0.00187099,-0.04546993,
2534,-0.00379121,-0.05002431,
2535,0.00243721,-0.00349579,
2536,0.00696697,0.07678437,
2537,-0.00585915,-0.0590346,
2538,0.02195949,0.03141291,
2539,-0.00494827,-0.05997009,
2540,-0.01740511,0.03609038,
2541,-0.00625304,-0.00420972,
2542,0.01117669,0.01816828,
2543,0.02090091,-0.11277627,
2544,0.01309692,-0.10002401,
2545,0.00696697,0.047981,
2546,-0.00440667,0.02727704,
2547,0.01031505,-0.00465285,
2548,-0.00128015,-0.0090349,
2549,-0.00711468,0.05595731,
2550,-0.00044313,0.00982269,
2551,-0.01088127,0.02836024,
2552,0.00164942,0.04318044,
2553,-0.0218364,-0.04965504,
2554,0.00132939,-0.03119134,
2555,0.00940418,0.00782861,
2556,-0.00546525,-0.00236335,
2557,-0.00162481,-0.04903958,
2558,0.00051698,0.07518418,
2559,-0.00610533,-0.04510066,
2560,0.00829636,-0.0048498,
2561,-0.00489903,0.03820755,
2562,0.00785323,-0.01479558,
2563,0.00809941,0.02442132,
2564,0.00568682,-0.03764133,
2565,-0.02323964,-0.02390433,
2566,-0.00361888,0.02287037,
2567,0.01014272,-0.04354971,
2568,0.0082225,-0.01806981,
2569,-0.00265877,0.03658274,
2570,-0.0062038,-0.00519445,
2571,-0.00844406,-0.05900998,
2572,0.01989156,0.11634592,
2573,0.00556373,-0.03788751,
2574,-0.00103397,0.0791231,
2575,0.02909879,0.01622344,
2576,-0.01607573,0.03638579,
2577,0.01565722,-0.03025585,
2578,0.00992116,0.04052166,
2579,0.02850795,-0.00475133,
2580,0.00952727,-0.06472142,
2581,0.00854254,0.02383048,
2582,0.01720817,-0.01614958,
2583,-0.00145248,-0.03808445,
2584,0.00760704,-0.00952727,
2585,0.00694235,-0.03069898,
2586,-0.00896105,-0.04694703,
2587,0.0025603,0.00452976,
2588,-0.00022156,-0.03414553,
2589,-0.01627267,0.03894609,
2590,0.01757744,0.00519445,
2591,-0.02095014,-0.06171799,
2592,-0.00691773,-0.00408663,
2593,0.01996541,-0.05100904,
2594,0.00206793,-0.01632191,
2595,0.00556373,-0.00571144,
2596,-0.01221066,0.02661234,
2597,0.00908414,-0.03749362,
2598,-0.01688813,-0.02565223,
2599,0.00502213,-0.03217607,
2600,0.00617918,-0.02144251,
2601,0.00610533,0.00374198,
2602,0.00622842,0.01890683,
2603,-0.00280648,-0.01774977,
2604,0.00841945,-0.02218106,
2605,0.0022895,0.02245186,
2606,0.00814865,-0.04266345,
2607,-0.00920723,-0.00113244,
2608,-0.0039143,0.04832565,
2609,-0.01937457,-0.02232877,
2610,-0.00657308,-0.07390403,
2611,0.00937956,-0.08434217,
2612,-0.0031019,0.09667592,
2613,-0.00733624,-0.05142755,
2614,0.01504176,0.05401247,
2615,0.00214179,-0.03121596,
2616,0.01011811,-0.04805485,
2617,-0.00076317,0.09581428,
2618,0.01299844,-0.06361359,
2619,0.01843908,0.00288034,
2620,-0.02045778,-0.02767093,
2621,-0.00600686,0.04116174,
2622,-0.00883796,-0.03168371,
2623,-0.02383048,-0.01265379,
2624,0.00032004,-0.08180649,
2625,-0.03535183,-0.01073356,
2626,0.04675008,0.08215115,
2627,0.01678966,-0.00782861,
2628,-0.01166906,0.04815332,
2629,0.00588377,-0.07774448,
2630,0.01235837,0.0121368,
2631,0.00893643,-0.04638081,
2632,0.01073356,0.07407636,
2633,-0.00595762,-0.02323964,
2634,-0.0082225,-0.00952727,
2635,-0.01294921,0.02390433,
2636,0.00164942,-0.05076286,
2637,0.01422936,-0.00206793,
2638,0.0008124,-0.03023123,
2639,-0.00071393,0.0087641,
2640,0.00805017,-0.03449019,
2641,-0.02085167,0.03966002,
2642,-0.00416049,-0.10295358,
2643,0.0187345,0.04428826,
2644,0.01880835,-0.0115952,
2645,0.01196448,-0.04773481,
2646,0.00002462,-0.04064475,
2647,-0.02220567,0.04453444,
2648,0.00851792,0.03160985,
2649,0.01930072,-0.03549954,
2650,-0.00068931,0.03712434,
2651,-0.01137364,-0.03035432,
2652,-0.00290496,0.03604114,
2653,-0.00231412,-0.0444852,
2654,0.00780399,-0.03591805,
2655,0.01573107,-0.0039143,
2656,-0.01006887,-0.0337024,
2657,-0.00059084,0.03222531,
2658,0.00743472,-0.04815332,
2659,-0.0017479,0.0308713,
2660,0.00243721,-0.0768336,
2661,-0.00856716,0.0002708,
2662,-0.00534216,0.02813868,
2663,-0.00068931,-0.06718324,
2664,-0.00206793,0.064426,
2665,0.00150171,-0.04091556,
2666,-0.00782861,0.04500219,
2667,0.03266844,0.09377097,
2668,-0.00285572,-0.0366566,
2669,-0.01191524,-0.01277688,
2670,-0.01371237,0.00487442,
2671,-0.00211717,0.04261422,
2672,-0.01090589,-0.02195949,
2673,0.00216641,0.01740511,
2674,-0.02097476,0.02422437,
2675,0.01324463,-0.02016236,
2676,0.00334808,-0.03586881,
2677,0.00354503,0.01654347,
2678,0.00317576,0.05997009,
2679,0.00115706,-0.08010783,
2680,-0.01208757,0.02188564,
2681,-0.00883796,-0.02087629,
2682,0.00359427,-0.0159034,
2683,0.00536678,0.01533718,
2684,-0.00243721,-0.02454441,
2685,0.01201371,0.07136835,
2686,-0.00977345,-0.05571113,
2687,-0.00278186,-0.0025603,
2688,0.00278186,0.0136139,
2689,-0.00955189,-0.05123061,
2690,0.01319539,0.04322967,
2691,0.01127517,0.00371736,
2692,0.00115706,-0.10159958,
2693,0.01971923,0.00834559,
2694,0.00844406,0.02336273,
2695,0.01410627,0.03035432,
2696,0.00965036,-0.02427361,
2697,-0.00699159,-0.00994578,
2698,0.00679464,-0.00583453,
2699,-0.02181178,0.02890184,
2700,-0.0107828,-0.02299346,
2701,0.00502213,-0.01947305,
2702,0.02058087,0.00433281,
2703,0.01619882,0.04089094,
2704,-0.02161484,0.07309163,
2705,-0.00827174,-0.05460331,
2706,-0.00130477,-0.02848333,
2707,0.00920723,-0.00361888,
2708,0.00630228,-0.02198411,
2709,0.00078778,0.04618386,
2710,0.00531755,-0.02710471,
2711,-0.0068685,0.01966999,
2712,0.00871487,0.18707419,
2713,-0.02028545,-0.02932035,
2714,0.01016734,0.00918261,
2715,-0.00187099,0.00460362,
2716,-0.00635151,-0.08399752,
2717,-0.00834559,-0.01718355,
2718,-0.00460362,0.00568682,
2719,-0.00883796,-0.01755282,
2720,0.02309193,-0.08175726,
2721,-0.00782861,0.03222531,
2722,-0.00317576,-0.05260923,
2723,-0.00413587,0.03584419,
2724,-0.00548987,-0.00187099,
2725,0.0115952,-0.02688314,
2726,0.00519445,-0.01381085,
2727,-0.00610533,0.01297383,
2728,-0.02269804,0.04519913,
2729,0.0017479,-0.03793675,
2730,-0.00780399,-0.01223528,
2731,0.00477594,0.03549954,
2732,0.01605111,-0.02801558,
2733,-0.00096011,-0.02001465,
2734,-0.00556373,-0.02242724,
2735,0.0172574,-0.0303297,
2736,-0.00588377,0.02218106,
2737,0.01043814,-0.07218075,
2738,0.00846868,0.02676005,
2739,0.02028545,-0.00864101,
2740,-0.01804519,-0.03269306,
2741,-0.00612995,0.03328389,
2742,0.00115706,-0.05019664,
2743,0.00366812,0.02976348,
2744,0.0068685,-0.01952228,
2745,0.00105859,-0.01100436,
2746,-0.01125055,-0.00580991,
2747,-0.00524369,0.01371237,
2748,0.01383546,0.0138847,
2749,0.01048738,0.14224433,
2750,0.02188564,-0.02262418,
2751,0.00526831,-0.03119134,
2752,-0.00925647,0.04537146,
2753,-0.02230415,-0.02429823,
2754,0.00265877,-0.00819788,
2755,0.00979807,0.01425398,
2756,0.00128015,-0.07863074,
2757,0.00300343,-0.06282581,
2758,0.00704082,0.0153618,
2759,-0.00273263,0.0593054,
2760,0.01068433,-0.12291899,
2761,0.01176753,0.04889187,
2762,-0.00790246,0.00598224,
2763,0.00637613,0.02961577,
2764,0.01676504,-0.00096011,
2765,-0.005933,-0.03072359,
2766,0.00974883,-0.01691275,
2767,0.00029542,-0.01016734,
2768,-0.0136139,0.02311655,
2769,-0.0175282,-0.01602649,
2770,0.01351543,-0.00851792,
2771,-0.00827174,0.01430321,
2772,-0.00125553,0.04175258,
2773,-0.00192022,-0.0888227,
2774,0.00888719,-0.02454441,
2775,-0.01056124,0.0159034,
2776,-0.00696697,-0.0230427,
2777,0.03540106,0.005933,
2778,0.00162481,-0.01137364,
2779,-0.00718853,-0.01715893,
2780,0.00462823,-0.02333811,
2781,-0.00162481,-0.05923154,
2782,-0.00937956,-0.02656311,
2783,-0.00088626,0.05470178,
2784,-0.00888719,-0.01462325,
2785,0.01085665,-0.0238551,
2786,0.00866563,-0.03623809,
2787,-0.00797632,0.0337024,
2788,-0.00571144,-0.04643005,
2789,-0.00709006,0.02161484,
2790,0.01629729,-0.03387473,
2791,-0.00157557,0.02151636,
2792,-0.00088626,0.00241259,
2793,0.0090349,-0.03062512,
2794,-0.00805017,-0.0533724,
2795,-0.00472671,0.00204332,
2796,-0.01506638,-0.04608539,
2797,0.00371736,0.09598661,
2798,-0.0175282,-0.09992553,
2799,-0.01430321,-0.08808415,
2800,0.00891181,0.01560798,
2801,0.02161484,0.015091,
2802,0.0200885,0.03510564,
2803,0.01250608,0.05339702,
2804,0.02090091,-0.16634561,
2805,-0.01755282,-0.03887224,
2806,0.01422936,-0.0076809,
2807,0.00595762,-0.02021159,
2808,0.00125553,0.01755282,
2809,0.01270302,-0.01555874,
2810,0.0115952,-0.05467717,
2811,-0.01097975,0.02146713,
2812,0.00571144,-0.03010814,
2813,0.00216641,-0.04325429,
2814,-0.01949767,0.03232378,
2815,0.01260455,0.03970926,
2816,-0.00334808,-0.02964039,
2817,0.01085665,-0.01270302,
2818,-0.01221066,-0.03057588,
2819,-0.00093549,-0.02939421,
2820,0.00113244,0.05411094,
2821,0.01543565,-0.02848333,
2822,0.01063509,0.02754784,
2823,-0.00132939,-0.04657776,
2824,0.00155095,0.03190527,
2825,0.00132939,-0.08695171,
2826,0.02112247,0.02471674,
2827,0.00548987,-0.0337024,
2828,-0.0048498,-0.01578031,
2829,0.00622842,-0.08057558,
2830,-0.00952727,0.06504145,
2831,-0.00019695,0.0146971,
2832,0.01090589,-0.03254535,
2833,-0.01285073,0.01122593,
2834,-0.01080742,0.02639078,
2835,0.00918261,-0.04396822,
2836,0.01634653,-0.01339234,
2837,0.00349579,-0.06083173,
2838,0.02666158,-0.00780399,
2839,0.00219103,-0.00908414,
2840,0.00780399,0.0252091,
2841,0.00019695,-0.00334808,
2842,-0.00088626,0.00472671,
2843,0.02796635,-0.03751823,
2844,-0.01592802,0.00009847,
2845,-0.02095014,-0.03357931,
2846,-0.04736554,-0.10260893,
2847,-0.00918261,-0.04670085,
2848,0.00977345,0.06484451,
2849,0.00563758,0.08461297,
2850,0.02872951,-0.10127954,
2851,-0.00032004,-0.00292957,
2852,0.02676005,0.02656311,
2853,0.0102412,-0.05172297,
2854,-0.02077782,-0.01610034,
2855,-0.02552914,0.05137832,
2856,0.00046775,0.00551449,
2857,-0.01043814,-0.0231904,
2858,-0.0010832,0.02033469,
2859,0.00612995,-0.01161982,
2860,0.00499751,-0.01738049,
2861,0.00460362,-0.04662699,
2862,0.00334808,-0.02619383,
2863,-0.0040374,0.00891181,
2864,-0.00322499,0.04638081,
2865,0.02218106,-0.04613463,
2866,0.01014272,0.03537645,
2867,0.00388969,-0.03525335,
2868,0.00893643,-0.04945809,
2869,0.00219103,-0.07506109,
2870,0.01531256,0.07353476,
2871,-0.01211219,0.04711936,
2872,-0.00128015,-0.05398785,
2873,0.00327423,-0.04795638,
2874,0.0122599,0.01838984,
2875,-0.00819788,0.00679464,
2876,0.0053914,-0.00371736,
2877,0.00100935,-0.00558835,
2878,-0.00253568,-0.00679464,
2879,-0.00878872,0.01912839,
2880,0.01546027,-0.00851792,
2881,-0.00317576,-0.03281615,
2882,-0.00280648,0.01910377,
2883,0.00349579,0.01324463,
2884,-0.01125055,0.05214148,
2885,0.01041353,-0.02767093,
2886,-0.0064746,0.06934965,
2887,0.00155095,-0.00588377,
2888,0.0187345,-0.03845373,
2889,0.00487442,-0.0416541,
2890,0.00169866,-0.00268339,
2891,-0.0362627,-0.03613961,
2892,-0.0125307,-0.03141291,
2893,-0.00519445,0.03707511,
2894,-0.01435245,-0.01029043,
2895,0.01811904,0.00807479,
2896,0.0221072,0.01656809,
2897,0.00199408,-0.058493,
2898,0.00502213,-0.01147211,
2899,0.00551449,-0.01890683,
2900,0.01740511,0.0020187,
2901,0.0031019,-0.00137862,
2902,0.02245186,0.00334808,
2903,-0.01430321,-0.02946806,
2904,-0.01947305,0.01184139,
2905,0.01036429,0.02700624,
2906,-0.0094288,-0.04790714,
2907,-0.01344157,-0.02429823,
2908,0.00288034,-0.01073356,
2909,0.01393394,0.00361888,
2910,0.00667155,-0.00612995,
2911,0.00915799,0.00785323,
2912,0.00105859,0.03325928,
2913,0.00667155,0.02058087,
2914,-0.00448052,-0.07387941,
2915,0.0005416,-0.01016734,
2916,0.00571144,-0.00189561,
2917,0.00002462,-0.05201839,
2918,-0.00420972,-0.03072359,
2919,-0.00302805,0.01688813,
2920,0.00315114,-0.00460362,
2921,-0.00253568,0.03362855,
2922,-0.00551449,0.00979807,
2923,0.01371237,-0.02011312,
2924,0.01085665,-0.02976348,
2925,-0.00662231,0.00580991,
2926,0.01363852,-0.00494827,
2927,-0.02218106,-0.00470209,
2928,0.01454939,0.01868526,
2929,-0.00699159,0.05512029,
2930,0.00841945,-0.13604053,
2931,0.00896105,-0.02348582,
2932,0.00093549,0.00059084,
2933,-0.00169866,-0.00945341,
2934,0.00844406,-0.01947305,
2935,0.00317576,-0.05750827,
2936,-0.00681926,0.05228919,
2937,0.00327423,0.02405204,
2938,0.00901028,-0.04980275,
2939,-0.00679464,-0.04721783,
2940,-0.00644999,0.03239764,
2941,0.01063509,-0.0371982,
2942,0.00499751,-0.02063011,
2943,0.00132939,-0.0544556,
2944,-0.0292465,-0.02717856,
2945,0.00531755,0.02562761,
2946,0.03380088,-0.05012279,
2947,-0.00182175,0.04921191,
2948,0.00696697,-0.0828897,
2949,0.00352041,0.00066469,
2950,0.00994578,-0.03195451,
2951,0.00556373,0.01592802,
2952,0.00032004,-0.04389437,
2953,-0.01048738,0.02476597,
2954,0.0064746,-0.03734591,
2955,0.00536678,-0.01228451,
2956,-0.00595762,0.01250608,
2957,-0.00177252,0.03911842,
2958,-0.00662231,0.01056124,
2959,-0.01642038,0.09214616,
2960,-0.00558835,-0.06329356,
2961,0.00718853,0.05455407,
2962,0.01026582,-0.05322469,
2963,0.00605609,-0.02786788,
2964,0.00219103,-0.00706544,
2965,0.00315114,0.00470209,
2966,0.00125553,0.00411125,
2967,0.00994578,-0.06262886,
2968,-0.00211717,0.03670583,
2969,0.00716391,-0.11198848,
2970,0.01297383,-0.03781365,
2971,0.01265379,0.08549923,
2972,-0.00982269,-0.09569119,
2973,-0.00785323,0.015091,
2974,-0.00731162,-0.03685354,
2975,0.01208757,-0.00096011,
2976,0.01065971,-0.02742475,
2977,-0.0005416,-0.04170334,
2978,0.00583453,0.00130477,
2979,0.0036435,-0.03252073,
2980,-0.00374198,-0.05196916,
2981,-0.0153618,0.00465285,
2982,-0.005933,0.05534186,
2983,0.01558336,0.00915799,
2984,0.02267342,-0.04842413,
2985,0.0231904,-0.02678467,
2986,-0.00017233,-0.06509069,
2987,-0.00955189,-0.07621815,
2988,-0.01336772,-0.04170334,
2989,0.00477594,0.04522375,
2990,0.00460362,-0.02402743,
2991,0.00448052,-0.02402743,
2992,-0.0020187,0.02050701,
2993,0.00785323,0.01127517,
2994,0.01506638,0.00748395,
2995,-0.02198411,-0.0238551,
2996,0.01272764,-0.01435245,
2997,-0.0025603,-0.05140294,
2998,0.00290496,0.07624276,
2999,0.00994578,-0.00605609,
3000,0.00137862,-0.00009847,
3001,0.00322499,-0.01580493,
3002,0.01272764,-0.03983235,
3003,-0.00182175,-0.05211687,
3004,0.00100935,0.01029043,
3005,-0.00179713,0.058493,
3006,-0.00785323,-0.00292957,
3007,0.01413088,-0.06607542,
3008,0.00851792,0.00785323,
3009,0.01947305,0.01693737,
3010,0.00423434,-0.00059084,
3011,0.00253568,-0.01233375,
3012,0.00354503,-0.0204824,
3013,-0.00219103,0.01312153,
3014,0.00189561,-0.01418012,
3015,0.00352041,-0.02173793,
3016,0.00699159,0.03924151,
3017,-0.01088127,-0.04859645,
3018,-0.02023621,-0.00411125,
3019,0.00817326,0.02378124,
3020,0.02259957,-0.00502213,
3021,0.01363852,0.06651855,
3022,-0.00608071,0.07109755,
3023,-0.03367779,-0.00561296,
3024,-0.00987192,-0.02119633,
3025,0.00901028,-0.03109287,
3026,0.01073356,-0.01216142,
3027,-0.00588377,-0.01349081,
3028,0.00078778,0.00792708,
3029,0.0005416,-0.02826177,
3030,0.00214179,-0.0031019,
3031,0.00169866,-0.00088626,
3032,0.00120629,0.02122094,
3033,0.00236335,-0.0238551,
3034,-0.00728701,0.07799066,
3035,0.0148202,-0.09458337,
3036,0.02119633,-0.06664164,
3037,-0.00982269,-0.01528794,
3038,0.02097476,-0.01134902,
3039,0.00544064,-0.05482487,
3040,-0.01811904,-0.01299844,
3041,-0.0074101,0.06555844,
3042,0.01233375,-0.03279153,
3043,-0.00672079,-0.02383048,
3044,0.00773013,0.00251106,
3045,-0.00398816,0.00509598,
3046,0.00608071,-0.0768336,
3047,-0.00162481,0.08975819,
3048,-0.03256996,-0.02311655,
3049,0.03860144,0.14985137,
3050,-0.00115706,0.01065971,
3051,0.02368277,-0.05763136,
3052,0.00339732,-0.08121565,
3053,-0.00179713,-0.07255002,
3054,0.00974883,-0.05118137,
3055,0.01260455,0.0148202,
3056,0.00265877,0.08323435,
3057,-0.00017233,0.03375164,
3058,-0.00243721,0.01216142,
3059,0.02417514,-0.00199408,
3060,-0.00753319,0.0377398,
3061,0.0062038,-0.04773481,
3062,-0.00226488,-0.00709006,
3063,-0.01708508,-0.03330851,
3064,0.00039389,0.01838984,
3065,0.01393394,0.03252073,
3066,0.00918261,-0.00531755,
3067,-0.01065971,-0.03252073,
3068,0.00460362,0.0456915,
3069,0.00989654,-0.02383048,
3070,0.00711468,-0.01437707,
3071,0.00817326,0.01642038,
3072,-0.00460362,0.02444594,
3073,0.00632689,-0.14566627,
3074,0.00044313,-0.07306701,
3075,0.02095014,0.05745903,
3076,-0.02607074,-0.0053914,
3077,0.0153618,-0.09076754,
3078,0.004579,-0.03658274,
3079,-0.01888221,-0.02616921,
3080,0.00157557,0.02752322,
3081,-0.00374198,0.04867031,
3082,0.00937956,0.0067454,
3083,0.01925148,-0.04145716,
3084,-0.01349081,0.05004893,
3085,0.00999502,0.0462331,
3086,0.00009847,-0.00103397,
3087,0.02636616,0.01787286,
3088,-0.00285572,-0.07855688,
3089,0.00002462,0.088158,
3090,0.00521907,-0.047981,
3091,-0.00893643,-0.02173793,
3092,0.0067454,-0.1083696,
3093,0.00157557,-0.07875383,
3094,0.00691773,0.11838923,
3095,0.01851293,0.03259458,
3096,0.00103397,0.00642537,
3097,-0.03259458,-0.0148202,
3098,-0.0082225,-0.01198909,
3099,-0.00920723,-0.02676005,
3100,-0.01651886,-0.004579,
3101,-0.02907417,0.09938393,
3102,0.02555376,-0.01102898,
3103,0.0053914,-0.09241696,
3104,-0.00891181,0.02346121,
3105,0.01149673,-0.00428358,
3106,-0.00251106,-0.0266862,
3107,-0.00088626,0.01622344,
3108,0.0068685,-0.03833064,
3109,0.00265877,-0.06088097,
3110,-0.00032004,0.00782861,
3111,0.00699159,0.01233375,
3112,0.00605609,-0.02023621,
3113,0.00248644,-0.02949268,
3114,0.00408663,0.01543565,
3115,-0.00288034,-0.02949268,
3116,0.01125055,-0.05051668,
3117,-0.01893145,0.0556619,
3118,0.01014272,-0.03584419,
3119,0.00905952,-0.03685354,
3120,0.01166906,0.01787286,
3121,0.00679464,-0.05706514,
3122,0.01666656,0.08330821,
3123,-0.00878872,-0.01504176,
3124,-0.00637613,0.14522314,
3125,-0.01349081,-0.17033377,
3126,0.02262418,0.15654754,
3127,0.03547492,-0.22025961,
3128,0.01336772,0.04153101,
3129,0.0115952,0.01349081,
3130,0.0252091,-0.07050671,
3131,-0.00534216,-0.00071393,
3132,-0.0074101,-0.03394859,
3133,0.0082225,0.02176255,
3134,-0.0094288,0.0380106,
3135,0.00782861,-0.01201371,
3136,-0.00071393,-0.00805017,
3137,-0.01499252,0.0791231,
3138,-0.00169866,-0.03781365,
3139,0.01324463,-0.00519445,
3140,0.00125553,-0.01966999,
3141,0.016445,-0.04699627,
3142,-0.00608071,0.08621316,
3143,0.01297383,0.06531226,
3144,-0.00263415,0.04226956,
3145,0.01129978,0.01346619,
3146,0.00019695,0.01110284,
3147,-0.0090349,-0.02343659,
3148,0.00118168,-0.02159022,
3149,0.00100935,-0.01260455,
3150,0.00150171,-0.01580493,
3151,0.01376161,-0.01011811,
3152,-0.0149679,0.06479527,
3153,-0.00440667,-0.05918231,
3154,0.01080742,0.00644999,
3155,0.01061047,-0.12188503,
3156,0.00285572,0.08983205,
3157,0.01651886,0.021024,
3158,-0.00411125,-0.01043814,
3159,-0.01745435,0.05110752,
3160,0.00546525,0.09345093,
3161,-0.0062038,0.03308695,
3162,0.00268339,-0.0287049,
3163,0.01395856,0.02767093,
3164,0.00155095,0.02410128,
3165,0.00401278,0.0074101,
3166,0.00644999,0.00755781,
3167,-0.0218364,0.02624307,
3168,-0.00300343,-0.09436181,
3169,0.0082225,-0.01632191,
3170,0.00088626,-0.09992553,
3171,0.0133431,0.12119572,
3172,0.00866563,-0.06760175,
3173,0.01838984,0.04618386,
3174,-0.00199408,-0.03842911,
3175,0.00610533,0.021024,
3176,0.01285073,0.03874915,
3177,0.01885759,0.02045778,
3178,0.00068931,-0.09340169,
3179,-0.00076317,-0.03023123,
3180,0.01196448,0.00278186,
3181,-0.01422936,-0.00182175,
3182,-0.00883796,-0.08668091,
3183,0.00329885,0.05708975,
3184,0.0053914,-0.04611001,
3185,0.02294422,0.00817326,
3186,-0.00669617,0.03601652,
3187,-0.00785323,0.01863603,
3188,-0.010512,-0.08180649,
3189,0.00805017,-0.01019196,
3190,0.00672079,-0.08178187,
3191,0.00091088,0.03687816,
3192,0.00839483,-0.12855658,
